,DATE,EVAPN,RUNOFF,SEDIMENT,TTL_SWC,DISCHG,SNOWPACK,WTR_1,WTR_2,WTR_3,WTR_4,WTR_5,WTR_6,WTR_7,WTR_8,WTR_9,WTR_10,WTR_11,WTR_12,WTR_13,WTR_14,WTR_15,WTR_16,WTR_17,WTR_18,WTR_19,WTR_20,SURF_WTR,ICE_1,ICE_2,ICE_3,ICE_4,ICE_5,ICE_6,ICE_7,ICE_8,ICE_9,ICE_10,ICE_11,ICE_12,ICE_13,ICE_14,ICE_15,ICE_16,ICE_17,ICE_18,ICE_19,ICE_20,SURF_ICE,ACTV_LYR,WTR_TBL
10,2001-01-11,-0.020797384258333333,0.0,0.0,1005.152375,-0.05851792208333333,0.04129885125,0.27750934583333337,0.2761578625,0.28044505833333333,0.2877091041666667,0.29187335,0.2618267375,0.2647390041666667,0.3566202166666667,0.3463181375,0.3522071625,0.3583067833333333,0.36586103333333336,0.37610598333333334,0.42476545833333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033248277040988437,9.4281325e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.400000083333333
11,2001-01-12,-0.022908442416666664,0.0,0.0,1006.0920416666667,-0.05608314750000001,0.10590445833333334,0.25364299583333333,0.272692375,0.2809045458333333,0.28734198333333333,0.2912796208333333,0.26116172083333333,0.26433639583333335,0.35639015,0.3462917333333333,0.3522286291666667,0.3583989,0.36625215,0.3773199958333333,0.4266103333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011768348717052448,9.427574333333334e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4000004166666664
12,2001-01-13,0.005613874125,0.0,0.0,1016.9508333333333,-0.05385978708333333,9.915182,0.2562359208333333,0.26731097916666663,0.27949275,0.2867595333333333,0.29072290416666663,0.26054706666666666,0.2639393875,0.3561544833333334,0.34626019999999996,0.3522500791666667,0.3585053208333333,0.3666486375,0.37841562083333335,0.42843038333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035160396442546218,9.4270715e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.3999998750000002
13,2001-01-14,0.00684144330625,0.0,0.0,1018.69575,-0.05203842166666667,10.392975416666667,0.2760484166666667,0.27194460416666666,0.2788073583333333,0.2859448125,0.29000152500000004,0.259966625,0.26354705,0.355906525,0.34622373333333334,0.35227154583333337,0.35862456249999997,0.36706265,0.37958068333333334,0.4300237708333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.647179041666667e-16,9.426594916666668e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4
14,2001-01-15,0.005201713125,0.0,0.0,1020.069875,-0.05065457625,10.536548333333334,0.28133447916666665,0.27849707083333336,0.28014422916666665,0.2856221,0.2894017958333333,0.2594018875,0.26315664583333337,0.35564721666666665,0.34618246666666663,0.3522945041666667,0.3587566833333333,0.3675094625,0.38089942083333334,0.4313227583333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.649124624999999e-16,9.426118583333333e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4
15,2001-01-16,0.0049323392916666665,0.0,0.0,1021.390375,-0.04929632958333333,10.658459583333334,0.280617125,0.28055339583333333,0.28182395416666667,0.28590428333333334,0.28920270416666666,0.2589113,0.26277266666666665,0.3553783875,0.34613656249999997,0.35231952083333334,0.3589008083333333,0.36795772499999996,0.38207014999999994,0.4326737958333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.651059208333333e-16,9.425642041666666e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4
16,2001-01-17,0.004008918,0.0,0.0,1022.6663333333332,-0.04798089333333333,10.76820625,0.2811015083333333,0.2813753875,0.28297365,0.28622525416666666,0.2892205583333333,0.2585378875,0.26237835416666666,0.3551166291666667,0.3460841416666667,0.3523445666666667,0.3590552333333333,0.36840150833333335,0.3831176333333333,0.43406064166666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.652945041666666e-16,9.425165666666667e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4
17,2001-01-18,0.002290515832083333,0.0,0.0,1023.8835416666667,-0.04690285875,10.80910875,0.28309252916666666,0.2824570708333333,0.2837727291666667,0.286587325,0.28930062083333336,0.2582619291666667,0.2620223166666667,0.3548539416666667,0.346027775,0.3523696,0.35921844583333334,0.36885684166666666,0.3842802541666666,0.435236175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.654804083333333e-16,9.424689125000001e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4
18,2001-01-19,-0.0025918306749999997,0.0,0.0,1024.9848333333332,-0.04610671041666667,10.746372916666667,0.275844075,0.28162452916666664,0.28434590833333334,0.28697259166666667,0.28944224166666666,0.2580680416666667,0.2617204166666667,0.35458887083333335,0.3459685083333333,0.3523965416666666,0.3593911875,0.3693359958333333,0.38558733333333334,0.4361785208333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035499642166743117,9.424218958333332e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4
19,2001-01-20,-0.00056375225,0.0,0.0,1025.9010416666667,-0.02727375154166667,10.7119375,0.25866764583333335,0.27346515,0.28280431666666667,0.28694735833333335,0.28949803333333335,0.2579403125,0.261672275,0.35433251250000003,0.34590445,0.35242087083333334,0.35960285833333333,0.3698720041666667,0.38665567916666665,0.43722029583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007474206211122405,9.423798041666666e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4
20,2001-01-21,-0.0038534919583333334,0.0,0.0,1026.189625,-0.009911087458333334,10.651350833333334,0.22474805416666666,0.2652608083333333,0.2800857875,0.28628844999999997,0.28923242916666664,0.2579392,0.2629279,0.3541846708333333,0.3458376166666666,0.35244725833333335,0.3598398708333333,0.3704291625,0.3875618416666667,0.4383322375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009538544221992693,9.42339875e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4000001666666666
21,2001-01-22,0.010544403958333332,0.0,0.0,1026.502875,-0.010082281208333333,8.830418166666666,0.23329469583333332,0.26018837499999997,0.27751285833333333,0.28510750833333337,0.28870256666666666,0.25853129166666666,0.2790482166666667,0.35464902083333333,0.345776825,0.35247883750000003,0.3600838625,0.3709732041666667,0.3886581875,0.43920515416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009562712647576195,0.0003441357083915984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.400000125
22,2001-01-23,-0.00043686746583333335,0.0,0.0,1026.9005416666666,-0.018308788208333333,5.427839916666667,0.256461375,0.2637639958333333,0.2762183916666667,0.284243525,0.2890815583333333,0.2623058125,0.29432830833333334,0.358592725,0.34585056249999996,0.3525164541666667,0.3603346291666667,0.37155346666666667,0.3904937625,0.439264425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018860583171995095,0.0001784609278003667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.40000025
23,2001-01-24,-0.012661830916666667,0.0,0.0,1027.3379166666666,-0.017365909875,4.121942166666667,0.22092789166666668,0.26363572916666667,0.27591061666666666,0.2847560875,0.29099679166666664,0.26550175833333334,0.2855059541666667,0.36151358333333333,0.3462367833333333,0.3525674083333334,0.36059260416666666,0.37213903333333337,0.39233055,0.4392658958333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06256347375,0.0022736566924395746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.400000791666667
24,2001-01-25,0.0016623069583333334,0.0,0.0,1032.4504583333335,-0.016773590583333334,8.822179625,0.19073198333333333,0.24546422083333333,0.27475652083333335,0.28536985833333334,0.29219372083333334,0.2662725125,0.2779397333333333,0.36189245416666666,0.34671237083333334,0.35264190833333336,0.3608582375,0.37275210416666665,0.39412000416666665,0.4392667125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07280579541666667,0.014996816416666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.3999998750000002
25,2001-01-26,0.0014784405416666665,0.0,0.0,1033.0742083333332,-0.01829223875,8.917484708333333,0.204166475,0.24748866666666666,0.2735408833333333,0.2854302375,0.2924715875,0.2659949875,0.27440434583333334,0.3614145833333333,0.347123425,0.3527393083333333,0.3611328208333333,0.37337210000000004,0.3959884375,0.43926797916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04791424458333333,0.0084522395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.399999916666667
26,2001-01-27,-0.0005136382333333334,0.0,0.0,1033.49225,-0.014120797083333332,8.833523041666666,0.20405802916666668,0.24829587916666665,0.27276131666666664,0.28510640416666666,0.2921759166666667,0.26530228333333333,0.27272105416666664,0.36067485000000005,0.3474932208333333,0.35286622500000003,0.36141724999999997,0.37399764583333334,0.39782433333333334,0.4392711375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03531313791666667,0.0026011587643482545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.3999997916666667
27,2001-01-28,0.00011616016666666686,0.0,0.0,1034.8915833333333,-0.0133387585,9.657210208333334,0.208660325,0.24643146666666668,0.27228602083333336,0.28464506666666667,0.2916420416666667,0.26460359166666664,0.27212782083333337,0.3601073166666667,0.34776510416666667,0.3530099375,0.3617383791666667,0.3747896,0.39946294583333336,0.4392699791666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015099164098895584,1.660929375e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.3999998750000002
28,2001-01-29,0.0074546630125,0.0,0.0,1045.7495833333335,-0.031959285,19.856448750000002,0.2146316625,0.24357335416666667,0.27229984583333333,0.2842407791666667,0.29108415833333334,0.263920875,0.27082110416666666,0.359681575,0.34795151249999995,0.353162325,0.3620851125,0.37559882499999997,0.4010434,0.43927239999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8331396734458337e-12,9.690833e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4
29,2001-01-30,0.007453224754166667,0.0,0.0,1047.7094583333335,-0.04340967874999999,20.858547916666666,0.2331932875,0.24393865416666669,0.2720595458333333,0.28385185416666664,0.2905085708333333,0.26305317916666665,0.2690780875,0.35920658749999995,0.34805523749999995,0.3533192333333333,0.362443275,0.37637657500000005,0.40262799583333336,0.43927557916666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.817804958333334e-16,9.690507416666666e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-2.4
