,DATE,EVAPN,RUNOFF,SEDIMENT,TTL_SWC,DISCHG,SNOWPACK,WTR_1,WTR_2,WTR_3,WTR_4,WTR_5,WTR_6,WTR_7,WTR_8,WTR_9,WTR_10,WTR_11,WTR_12,WTR_14,WTR_15,WTR_16,WTR_17,WTR_18,WTR_19,WTR_20,SURF_WTR,ICE_1,ICE_2,ICE_3,ICE_4,ICE_5,ICE_6,ICE_7,ICE_8,ICE_9,ICE_10,ICE_11,ICE_12,ICE_13,ICE_14,ICE_15,ICE_16,ICE_17,ICE_18,ICE_19,ICE_20,SURF_ICE
10,1998-01-11,0.004553932583333333,0.0,0.0,1404.177,0.20964782083333333,91.29877375000001,0.28495251250000003,0.2850914125,0.28759355416666665,0.2974884625,0.3057444916666667,0.31259485,0.36686820416666666,0.38801164583333336,0.4114253333333333,0.49592559583333334,0.5111747,0.5112639916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004281627625,1.963737375e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1998-01-12,0.0064359717083333325,0.0,0.0,1399.5310416666669,0.18909307500000003,91.41397541666667,0.2946358041666667,0.2943767333333333,0.2945797958333333,0.2988344708333333,0.3040393083333333,0.30910840833333336,0.3623701916666667,0.38349096666666666,0.408419975,0.4903138875,0.5111758041666666,0.5112640166666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003497210541666667,1.9635155833333333e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1998-01-13,0.007097457575416667,0.0,0.0,1397.6291250000002,0.17426862083333336,93.85646458333333,0.2967844041666667,0.2970566083333333,0.2980186875,0.30049216666666667,0.30370783333333334,0.3077514666666667,0.35973729583333336,0.37974694999999997,0.4059973666666667,0.4846699625,0.5111769166666666,0.5112639958333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002704551625,1.9632945416666666e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1998-01-14,0.0011102551208333332,0.0,0.0,1395.2325833333334,0.1622041875,95.48979291666667,0.2980186458333333,0.2982992625,0.2992506833333333,0.30126722083333335,0.3037948916666667,0.3070309375,0.3580021541666667,0.3766820958333333,0.4039133291666667,0.47915155000000004,0.5111780041666666,0.511264025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001959248958333333,1.9630747083333334e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1998-01-15,0.005364523375,0.0,0.0,1391.5574583333334,0.15134262083333333,95.56677458333333,0.298934325,0.2991876625,0.3000153291666667,0.3015852958333333,0.30367334583333333,0.30638094583333336,0.3567550291666666,0.3742513541666667,0.4032853541666667,0.47311871666666666,0.5111792000000001,0.5112639958333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013885992499999998,1.9628589583333332e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1998-01-16,0.007430963166666666,0.0,0.0,1394.387,0.14122863333333333,101.90461166666667,0.2994449625,0.29968520416666666,0.30044777916666665,0.3017629333333333,0.303597275,0.3060351375,0.355826975,0.3723556458333333,0.40252642916666664,0.46743014583333337,0.5111803208333333,0.5112640041666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.913457041666666e-05,1.9626465833333332e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1998-01-17,0.006359661670833333,0.0,0.0,1392.10375,0.13090485833333335,102.88104583333335,0.29973585416666665,0.2999670958333333,0.3006886916666667,0.30185067083333333,0.3035159625,0.30573778333333335,0.35499995416666663,0.37069647916666665,0.4007885166666667,0.4627560041666667,0.5111812541666666,0.5112639958333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.203717833333333e-05,1.9624357916666666e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1998-01-18,0.009131829374999999,0.0,0.0,1389.4372916666669,0.12104483333333334,103.23291666666667,0.2999041125,0.3001279458333333,0.30081905000000003,0.30188234583333334,0.3034288875,0.30550070833333337,0.3544263,0.36934304999999995,0.39921374583333336,0.45832835833333335,0.511182125,0.5112640083333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.229711083333334e-05,1.962232625e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1998-01-19,0.010677123208333333,0.0,0.0,1390.324875,0.11103277916666666,106.89810833333333,0.30002593333333333,0.3002475,0.3009344583333333,0.3020194625,0.3033939958333333,0.3053320958333333,0.3540015166666666,0.3682158583333333,0.3978475416666667,0.4541280083333334,0.5111829458333333,0.5112640041666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.772483625e-05,1.9620402083333335e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1998-01-20,0.010542726625,0.0,0.0,1388.3325833333336,0.10300048458333333,107.46764999999999,0.30017107083333333,0.30039020833333335,0.3010714583333333,0.30214495,0.3033941375,0.3052085666666667,0.35359064583333333,0.36722165,0.3967090583333333,0.45015997916666667,0.5111837333333333,0.5112639791666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6940173749999996e-05,1.961849583333333e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1998-01-21,0.007077469041666667,0.0,0.0,1386.17125,0.09608922541666666,107.69037083333335,0.30031551666666667,0.30053189583333334,0.3012042541666667,0.302250425,0.30337762083333336,0.3050405375,0.35318441250000004,0.3663337416666667,0.39577580416666663,0.44639179166666665,0.5111844916666667,0.511264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8947456666666667e-05,1.9616590833333335e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1998-01-22,0.0010054660195833334,0.0,0.0,1384.0427916666667,0.08957974208333334,107.786175,0.3004240458333333,0.30063694583333334,0.301293075,0.3022793541666667,0.3033104583333333,0.3048465541666667,0.35292451666666663,0.3656566666666667,0.39490767916666664,0.4428224166666667,0.5111851875,0.5112640041666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3158863750000001e-05,1.9614684999999998e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
